               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 135,            0.024382,            0.006837,           0.0018173,             0.74195,             0.63791,             0.66725,              0.2838,            0.039698,           0.0084447,           0.0053691,             0.00397,             0.00397,             0.00397
                 136,            0.022635,           0.0068536,           0.0014602,             0.78783,             0.64169,              0.6691,             0.29271,            0.041263,           0.0090825,           0.0048986,            0.003925,            0.003925,            0.003925
                 137,            0.023148,           0.0069153,           0.0013389,             0.75841,             0.65421,             0.71227,             0.29947,            0.041781,           0.0087448,           0.0029116,             0.00388,             0.00388,             0.00388
                 138,            0.024078,           0.0068843,           0.0015996,              0.6688,             0.67331,             0.66777,             0.27455,             0.04006,           0.0090557,           0.0023573,            0.003835,            0.003835,            0.003835
                 139,             0.02324,           0.0067817,           0.0014576,             0.72394,               0.657,             0.69248,             0.31833,            0.038618,           0.0091143,           0.0047728,             0.00379,             0.00379,             0.00379
                 140,            0.023364,           0.0068003,           0.0012992,             0.56981,             0.63602,             0.61218,               0.268,            0.042663,            0.008824,            0.004324,            0.003745,            0.003745,            0.003745
                 141,             0.02328,            0.006766,           0.0014796,             0.54584,             0.59565,             0.60312,             0.29036,            0.043067,            0.009342,           0.0049472,              0.0037,              0.0037,              0.0037
                 142,            0.023488,           0.0066521,           0.0015837,             0.72602,             0.64141,             0.64497,             0.28544,            0.039553,           0.0088982,           0.0050428,            0.003655,            0.003655,            0.003655
                 143,            0.023032,           0.0069327,           0.0016885,             0.65708,             0.64852,             0.62872,             0.29333,            0.043127,           0.0091148,           0.0031999,             0.00361,             0.00361,             0.00361
                 144,            0.023037,           0.0063474,           0.0013769,             0.80142,              0.5021,              0.5949,              0.2593,             0.04208,           0.0098138,           0.0038009,            0.003565,            0.003565,            0.003565
                 145,            0.023239,           0.0063693,           0.0015025,             0.63982,             0.50225,             0.63984,             0.27801,             0.04108,           0.0095965,            0.003734,             0.00352,             0.00352,             0.00352
                 146,            0.022301,           0.0065908,            0.001563,             0.75557,             0.61783,             0.66344,             0.31107,            0.045576,           0.0086182,           0.0038726,            0.003475,            0.003475,            0.003475
                 147,            0.023067,            0.006567,           0.0016491,             0.68459,              0.6111,             0.62173,             0.28247,            0.041363,           0.0096401,            0.005852,             0.00343,             0.00343,             0.00343
                 148,            0.022022,           0.0068539,           0.0015933,             0.67716,             0.64134,             0.64674,             0.30201,            0.041864,           0.0091697,           0.0029016,            0.003385,            0.003385,            0.003385
                 149,            0.022589,           0.0067656,           0.0014701,             0.71706,             0.65527,             0.65264,              0.2814,            0.040581,            0.008952,            0.003435,             0.00334,             0.00334,             0.00334
                 150,            0.022546,           0.0065463,           0.0014008,             0.63178,             0.63542,             0.61438,             0.23114,            0.041961,            0.010018,            0.005739,            0.003295,            0.003295,            0.003295
                 151,            0.022525,           0.0062508,           0.0013807,             0.71652,             0.64379,             0.63261,              0.2883,            0.042057,           0.0098038,           0.0035649,             0.00325,             0.00325,             0.00325
                 152,            0.021863,             0.00641,           0.0013892,              0.6803,             0.59414,             0.57372,             0.25166,            0.041854,            0.010496,           0.0034306,            0.003205,            0.003205,            0.003205
                 153,             0.02377,           0.0065809,           0.0018096,             0.64638,             0.54259,             0.61654,             0.27298,            0.040155,            0.009621,           0.0029971,             0.00316,             0.00316,             0.00316
                 154,            0.022373,           0.0065796,            0.001685,             0.56005,             0.61372,             0.61672,             0.25968,            0.043619,           0.0095504,           0.0035414,            0.003115,            0.003115,            0.003115
                 155,            0.022271,            0.006497,           0.0013354,             0.68406,             0.67998,             0.66925,             0.28849,            0.040582,           0.0092731,           0.0028397,             0.00307,             0.00307,             0.00307
